v_p	A_p	v_s	A_s	νk	ipda	νk	isda
NaN	NaN	NaN	NaN	2149.786	0.18252444838831464	2149.786	0.0054622517861335085
NaN	NaN	NaN	NaN	2149.834	0.06819222328989988	2149.834	0.00497943983152484
NaN	NaN	NaN	NaN	2149.882	0.025367609053412822	2149.882	0.004310005402885851
NaN	NaN	NaN	NaN	2149.93	0.01087003715657055	2149.93	0.0031803897472560435
NaN	NaN	NaN	NaN	2149.978	0.00486023933834918	2149.978	0.001875569968874983
NaN	NaN	NaN	NaN	2150.026	0.0019084768352871186	2150.026	0.000852150452329124
NaN	NaN	NaN	NaN	2150.074	0.0006029501463673366	2150.074	0.00029233802895930653
NaN	NaN	NaN	NaN	2150.122	0.00014919389537516818	2150.122	7.540298622726474e-5
NaN	NaN	NaN	NaN	2150.17	3.673156971358649e-5	2150.17	1.840306578898246e-5
NaN	NaN	NaN	NaN	2150.218	5.240441370835954e-5	2150.218	2.4157119697901214e-5
NaN	NaN	NaN	NaN	2150.266	0.0001906458882003669	2150.266	8.55386376610028e-5
NaN	NaN	NaN	NaN	2150.314	0.0005438551407455783	2150.314	0.0002398168844016967
NaN	NaN	NaN	NaN	2150.362	0.0011326857239840745	2150.362	0.0004919277636109813
NaN	NaN	NaN	NaN	2150.41	0.0017186182549950805	2150.41	0.0007365920850782191
NaN	NaN	NaN	NaN	2150.458	0.001899364687562813	2150.458	0.0008049657692407025
NaN	NaN	NaN	NaN	2150.506	0.0015287464770036095	2150.506	0.0006419275190344375
NaN	NaN	NaN	NaN	2150.554	0.0008959882695880083	2150.554	0.00037348813918444874
NaN	NaN	NaN	NaN	2150.602	0.00038234259506114894	2150.602	0.00015851332076538029
NaN	NaN	NaN	NaN	2150.65	0.00011877712735929925	2150.65	4.906397189748633e-5
NaN	NaN	NaN	NaN	2150.698	2.6859117780817073e-5	2150.698	1.107320971071923e-5
NaN	NaN	NaN	NaN	2150.746	4.4206016055886475e-6	2150.746	1.8218058378408068e-6
NaN	NaN	NaN	NaN	2150.794	5.294885881701875e-7	2150.794	2.1844995195153467e-7
NaN	NaN	NaN	NaN	2150.842	4.6150381141482446e-8	2150.842	1.9086569129929205e-8
NaN	NaN	NaN	NaN	2150.89	2.9268350261488383e-9	2150.89	1.2148901983690809e-9
NaN	NaN	NaN	NaN	2150.938	1.3504829818475307e-10	2150.938	5.6323553174997653e-11
NaN	NaN	NaN	NaN	2150.986	4.533298358185185e-12	2150.986	1.9015235162748078e-12
NaN	NaN	NaN	NaN	2151.034	1.1069877143319293e-13	2151.034	4.6740296784998183e-14
NaN	NaN	NaN	NaN	2151.082	1.9662831354994352e-15	2151.082	8.363418292801161e-16
NaN	NaN	NaN	NaN	2151.13	2.5403748008098715e-17	2151.13	1.0892019389776026e-17
NaN	NaN	NaN	NaN	2151.178	2.3871179770571013e-19	2151.178	1.0322860655258885e-19
NaN	NaN	NaN	NaN	2151.226	1.6313687298287427e-21	2151.226	7.11866798235501e-22
NaN	NaN	NaN	NaN	2151.274	8.1079705625788e-24	2151.274	3.571488894471015e-24
NaN	NaN	NaN	NaN	2151.322	2.9304561982482684e-26	2151.322	1.303470949921178e-26
NaN	NaN	NaN	NaN	2151.37	7.702010488262071e-29	2151.37	3.460261624527286e-29
NaN	NaN	NaN	NaN	2151.418	1.4719833388594712e-31	2151.418	6.680827264517955e-32
NaN	NaN	NaN	NaN	2151.466	2.0455822451179995e-34	2151.466	9.38052912336053e-35
NaN	NaN	NaN	NaN	2151.514	2.0669630457076742e-37	2151.514	9.5778015093049e-38
NaN	NaN	NaN	NaN	2151.562	1.5185798878238908e-40	2151.562	7.110736917166197e-41
NaN	NaN	NaN	NaN	2151.61	8.111853238976972e-44	2151.61	3.838358430311818e-44
NaN	NaN	NaN	NaN	2151.658	3.1504252664177146e-47	2151.658	1.5063751535853163e-47
NaN	NaN	NaN	NaN	2151.706	8.895590862230818e-51	2151.706	4.297881882814323e-51
NaN	NaN	NaN	NaN	2151.754	1.826112153460384e-54	2151.754	8.914331000253131e-55
NaN	NaN	NaN	NaN	2151.802	2.7253243970638997e-58	2151.802	1.344055544946503e-58
NaN	NaN	NaN	NaN	2151.85	2.9569138169627405e-62	2151.85	1.4730683294484225e-62
NaN	NaN	NaN	NaN	2151.898	2.3322810759924272e-66	2151.898	1.1735198384082437e-66
NaN	NaN	NaN	NaN	2151.946	1.337326140251208e-70	2151.946	6.795258080442161e-71
NaN	NaN	NaN	NaN	2151.994	5.574434717879909e-75	2151.994	2.859939639145369e-75
NaN	NaN	NaN	NaN	2152.042	1.6891357348667255e-79	2152.042	8.748462973136329e-80
NaN	NaN	NaN	NaN	2152.09	3.7206767342411275e-84	2152.09	1.9450029670329557e-84
NaN	NaN	NaN	NaN	2152.138	5.9575366638129926e-89	2152.138	3.142772770043282e-89
NaN	NaN	NaN	NaN	2152.186	6.934144213634416e-94	2152.186	3.690636987171869e-94
NaN	NaN	NaN	NaN	2152.234	5.866709169922729e-99	2152.234	3.1497603050665735e-99
NaN	NaN	NaN	NaN	2152.282	3.6079970598558944e-104	2152.282	1.9535943225001403e-104
NaN	NaN	NaN	NaN	2152.33	1.6128808302976422e-109	2152.33	8.80573187732089e-110
NaN	NaN	NaN	NaN	2152.378	5.240800241152014e-115	2152.378	2.8844616463331934e-115
NaN	NaN	NaN	NaN	2152.426	1.2377901997664793e-120	2152.426	6.866364583460366e-121
NaN	NaN	NaN	NaN	2152.474	2.124934806612387e-126	2152.474	1.1878092981654947e-126
NaN	NaN	NaN	NaN	2152.522	2.651480775789366e-132	2152.522	1.4932060753034828e-132
NaN	NaN	NaN	NaN	2152.57	2.4047556172730144e-138	2152.57	1.3640858512305382e-138
NaN	NaN	NaN	NaN	2152.618	1.5852158905328318e-144	2152.618	9.055421751494728e-145
NaN	NaN	NaN	NaN	2152.666	7.595151051214179e-151	2152.666	4.368346453873459e-151
NaN	NaN	NaN	NaN	2152.714	2.644908042878484e-157	2152.714	1.5313115150261677e-157
NaN	NaN	NaN	NaN	2152.762	6.694322668476622e-164	2152.762	3.900722132781367e-164
NaN	NaN	NaN	NaN	2152.81	1.2314603964077586e-170	2152.81	7.22035600190736e-171
NaN	NaN	NaN	NaN	2152.858	1.6464477010249655e-177	2152.858	9.711843603801388e-178
NaN	NaN	NaN	NaN	2152.906	1.5998716707015866e-184	2152.906	9.492306444971385e-185
NaN	NaN	NaN	NaN	2152.954	1.1298692862326721e-191	2152.954	6.7416549571964395e-192
NaN	NaN	NaN	NaN	2153.002	5.799269953233143e-199	2153.002	3.4792356806482422e-199
NaN	NaN	NaN	NaN	2153.05	2.1633003763052508e-206	2153.05	1.3047332510317204e-206
NaN	NaN	NaN	NaN	2153.098	5.864825627117924e-214	2153.098	3.555316734753224e-214
NaN	NaN	NaN	NaN	2153.146	1.1555391060508064e-221	2153.146	7.039661850159241e-222
NaN	NaN	NaN	NaN	2153.194	1.6546343252978883e-229	2153.194	1.0128394194400205e-229
NaN	NaN	NaN	NaN	2153.242	1.7218840713043202e-237	2153.242	1.0588712390408731e-237
NaN	NaN	NaN	NaN	2153.29	1.3022279952941935e-245	2153.29	8.04374002908645e-246
NaN	NaN	NaN	NaN	2153.338	7.157283378022905e-254	2153.338	4.440009112502146e-254
NaN	NaN	NaN	NaN	2153.386	2.8588039391016834e-262	2153.386	1.7808173757116413e-262
NaN	NaN	NaN	NaN	2153.434	8.298364265065757e-271	2153.434	5.189952643893186e-271
NaN	NaN	NaN	NaN	2153.482	1.7505303751533822e-279	2153.482	1.0990431987546557e-279
NaN	NaN	NaN	NaN	2153.53	2.6835703795544502e-288	2153.53	1.6911121978740298e-288
NaN	NaN	NaN	NaN	2153.578	2.989645798284362e-297	2153.578	1.890755473473153e-297
NaN	NaN	NaN	NaN	2153.626	2.4204003101421044e-306	2153.626	1.5360404239500907e-306
NaN	NaN	NaN	NaN	2153.674	1.42400907e-315	2153.674	9.06720345e-316
NaN	NaN	NaN	NaN	2153.722	0.0	2153.722	0.0
NaN	NaN	NaN	NaN	2153.77	0.0	2153.77	0.0
NaN	NaN	NaN	NaN	2153.818	0.0	2153.818	0.0
NaN	NaN	NaN	NaN	2153.866	0.0	2153.866	0.0
NaN	NaN	NaN	NaN	2153.914	0.0	2153.914	0.0
NaN	NaN	NaN	NaN	2153.962	0.0	2153.962	0.0
NaN	NaN	NaN	NaN	2154.01	0.0	2154.01	0.0
NaN	NaN	NaN	NaN	2154.058	0.0	2154.058	0.0
NaN	NaN	NaN	NaN	2154.106	0.0	2154.106	0.0
NaN	NaN	NaN	NaN	2154.154	0.0	2154.154	0.0
NaN	NaN	NaN	NaN	2154.202	0.0	2154.202	0.0
NaN	NaN	NaN	NaN	2154.25	0.0	2154.25	0.0
NaN	NaN	NaN	NaN	2154.298	0.0	2154.298	0.0
NaN	NaN	NaN	NaN	2154.346	0.0	2154.346	0.0
NaN	NaN	NaN	NaN	2154.394	0.0	2154.394	0.0
NaN	NaN	NaN	NaN	2154.442	0.0	2154.442	0.0
NaN	NaN	NaN	NaN	2154.49	0.0	2154.49	0.0
NaN	NaN	NaN	NaN	2154.538	0.0	2154.538	0.0
NaN	NaN	NaN	NaN	2154.586	0.0	2154.586	0.0
NaN	NaN	NaN	NaN	2154.634	0.0	2154.634	0.0
NaN	NaN	NaN	NaN	2154.682	0.0	2154.682	0.0
NaN	NaN	NaN	NaN	2154.73	0.0	2154.73	0.0
NaN	NaN	NaN	NaN	2154.778	0.0	2154.778	0.0
NaN	NaN	NaN	NaN	2154.826	0.0	2154.826	0.0
NaN	NaN	NaN	NaN	2154.874	0.0	2154.874	0.0
NaN	NaN	NaN	NaN	2154.922	0.0	2154.922	0.0
NaN	NaN	NaN	NaN	2154.97	0.0	2154.97	0.0
NaN	NaN	NaN	NaN	2155.018	0.0	2155.018	0.0
NaN	NaN	NaN	NaN	2155.066	0.0	2155.066	0.0
NaN	NaN	NaN	NaN	2155.114	0.0	2155.114	0.0
NaN	NaN	NaN	NaN	2155.162	0.0	2155.162	0.0
NaN	NaN	NaN	NaN	2155.21	0.0	2155.21	0.0
NaN	NaN	NaN	NaN	2155.258	0.0	2155.258	0.0
NaN	NaN	NaN	NaN	2155.306	0.0	2155.306	0.0
NaN	NaN	NaN	NaN	2155.354	0.0	2155.354	0.0
NaN	NaN	NaN	NaN	2155.402	0.0	2155.402	0.0
NaN	NaN	NaN	NaN	2155.45	0.0	2155.45	0.0
NaN	NaN	NaN	NaN	2155.498	0.0	2155.498	0.0
NaN	NaN	NaN	NaN	2155.546	0.0	2155.546	0.0
NaN	NaN	NaN	NaN	2155.594	0.0	2155.594	0.0
NaN	NaN	NaN	NaN	2155.642	0.0	2155.642	0.0
NaN	NaN	NaN	NaN	2155.69	0.0	2155.69	0.0
NaN	NaN	NaN	NaN	2155.738	0.0	2155.738	0.0
NaN	NaN	NaN	NaN	2155.786	0.0	2155.786	0.0
NaN	NaN	NaN	NaN	2155.834	0.0	2155.834	0.0
NaN	NaN	NaN	NaN	2155.882	0.0	2155.882	0.0
NaN	NaN	NaN	NaN	2155.93	0.0	2155.93	0.0
NaN	NaN	NaN	NaN	2155.978	0.0	2155.978	0.0
NaN	NaN	NaN	NaN	2156.026	0.0	2156.026	0.0
NaN	NaN	NaN	NaN	2156.074	0.0	2156.074	0.0
NaN	NaN	NaN	NaN	2156.122	0.0	2156.122	0.0
NaN	NaN	NaN	NaN	2156.17	0.0	2156.17	0.0
NaN	NaN	NaN	NaN	2156.218	0.0	2156.218	0.0
NaN	NaN	NaN	NaN	2156.266	0.0	2156.266	0.0
NaN	NaN	NaN	NaN	2156.314	0.0	2156.314	0.0
NaN	NaN	NaN	NaN	2156.362	0.0	2156.362	0.0
NaN	NaN	NaN	NaN	2156.41	0.0	2156.41	0.0
NaN	NaN	NaN	NaN	2156.458	0.0	2156.458	0.0
NaN	NaN	NaN	NaN	2156.506	0.0	2156.506	0.0
NaN	NaN	NaN	NaN	2156.554	0.0	2156.554	0.0
NaN	NaN	NaN	NaN	2156.602	0.0	2156.602	0.0
NaN	NaN	NaN	NaN	2156.65	0.0	2156.65	0.0
NaN	NaN	NaN	NaN	2156.698	0.0	2156.698	0.0
NaN	NaN	NaN	NaN	2156.746	0.0	2156.746	0.0
NaN	NaN	NaN	NaN	2156.794	0.0	2156.794	0.0
NaN	NaN	NaN	NaN	2156.842	0.0	2156.842	0.0
NaN	NaN	NaN	NaN	2156.89	0.0	2156.89	0.0
NaN	NaN	NaN	NaN	2156.938	0.0	2156.938	0.0
NaN	NaN	NaN	NaN	2156.986	0.0	2156.986	0.0
NaN	NaN	NaN	NaN	2157.034	0.0	2157.034	0.0
NaN	NaN	NaN	NaN	2157.082	0.0	2157.082	0.0
NaN	NaN	NaN	NaN	2157.13	0.0	2157.13	0.0
NaN	NaN	NaN	NaN	2157.178	0.0	2157.178	0.0
NaN	NaN	NaN	NaN	2157.226	0.0	2157.226	0.0
NaN	NaN	NaN	NaN	2157.274	0.0	2157.274	0.0
NaN	NaN	NaN	NaN	2157.322	0.0	2157.322	0.0
NaN	NaN	NaN	NaN	2157.37	0.0	2157.37	0.0
NaN	NaN	NaN	NaN	2157.418	0.0	2157.418	0.0
NaN	NaN	NaN	NaN	2157.466	0.0	2157.466	0.0
NaN	NaN	NaN	NaN	2157.514	0.0	2157.514	0.0
NaN	NaN	NaN	NaN	2157.562	0.0	2157.562	0.0
NaN	NaN	NaN	NaN	2157.61	0.0	2157.61	0.0
NaN	NaN	NaN	NaN	2157.658	0.0	2157.658	0.0
NaN	NaN	NaN	NaN	2157.706	0.0	2157.706	0.0
NaN	NaN	NaN	NaN	2157.754	0.0	2157.754	0.0
NaN	NaN	NaN	NaN	2157.802	0.0	2157.802	0.0
NaN	NaN	NaN	NaN	2157.85	0.0	2157.85	0.0
NaN	NaN	NaN	NaN	2157.898	0.0	2157.898	0.0
NaN	NaN	NaN	NaN	2157.946	0.0	2157.946	0.0
NaN	NaN	NaN	NaN	2157.994	0.0	2157.994	0.0
NaN	NaN	NaN	NaN	2158.042	0.0	2158.042	0.0
NaN	NaN	NaN	NaN	2158.09	0.0	2158.09	0.0
NaN	NaN	NaN	NaN	2158.138	0.0	2158.138	0.0
NaN	NaN	NaN	NaN	2158.186	0.0	2158.186	0.0
NaN	NaN	NaN	NaN	2158.234	0.0	2158.234	0.0
NaN	NaN	NaN	NaN	2158.282	0.0	2158.282	0.0
NaN	NaN	NaN	NaN	2158.33	0.0	2158.33	0.0
NaN	NaN	NaN	NaN	2158.378	0.0	2158.378	0.0
NaN	NaN	NaN	NaN	2158.426	0.0	2158.426	0.0
NaN	NaN	NaN	NaN	2158.474	0.0	2158.474	0.0
NaN	NaN	NaN	NaN	2158.522	0.0	2158.522	0.0
NaN	NaN	NaN	NaN	2158.57	0.0	2158.57	0.0
NaN	NaN	NaN	NaN	2158.618	0.0	2158.618	0.0
NaN	NaN	NaN	NaN	2158.666	0.0	2158.666	0.0
NaN	NaN	NaN	NaN	2158.714	0.0	2158.714	0.0
NaN	NaN	NaN	NaN	2158.762	0.0	2158.762	0.0
NaN	NaN	NaN	NaN	2158.81	0.0	2158.81	0.0
NaN	NaN	NaN	NaN	2158.858	0.0	2158.858	0.0
NaN	NaN	NaN	NaN	2158.906	0.0	2158.906	0.0
NaN	NaN	NaN	NaN	2158.954	0.0	2158.954	0.0
NaN	NaN	NaN	NaN	2159.002	0.0	2159.002	0.0
NaN	NaN	NaN	NaN	2159.05	0.0	2159.05	0.0
NaN	NaN	NaN	NaN	2159.098	0.0	2159.098	0.0
NaN	NaN	NaN	NaN	2159.146	0.0	2159.146	0.0
NaN	NaN	NaN	NaN	2159.194	0.0	2159.194	0.0
NaN	NaN	NaN	NaN	2159.242	0.0	2159.242	0.0
NaN	NaN	NaN	NaN	2159.29	0.0	2159.29	0.0
NaN	NaN	NaN	NaN	2159.338	0.0	2159.338	0.0
NaN	NaN	NaN	NaN	2159.386	0.0	2159.386	0.0
NaN	NaN	NaN	NaN	2159.434	0.0	2159.434	0.0
NaN	NaN	NaN	NaN	2159.482	0.0	2159.482	0.0
NaN	NaN	NaN	NaN	2159.53	0.0	2159.53	0.0
NaN	NaN	NaN	NaN	2159.578	0.0	2159.578	0.0
NaN	NaN	NaN	NaN	2159.626	0.0	2159.626	0.0
NaN	NaN	NaN	NaN	2159.674	0.0	2159.674	0.0
NaN	NaN	NaN	NaN	2159.722	0.0	2159.722	0.0
NaN	NaN	NaN	NaN	2159.77	0.0	2159.77	0.0
NaN	NaN	NaN	NaN	2159.818	0.0	2159.818	0.0
NaN	NaN	NaN	NaN	2159.866	0.0	2159.866	0.0
NaN	NaN	NaN	NaN	2159.914	0.0	2159.914	0.0
NaN	NaN	NaN	NaN	2159.962	0.0	2159.962	0.0
NaN	NaN	NaN	NaN	2160.01	0.0	2160.01	0.0
NaN	NaN	NaN	NaN	2160.058	0.0	2160.058	0.0
NaN	NaN	NaN	NaN	2160.106	0.0	2160.106	0.0
NaN	NaN	NaN	NaN	2160.154	0.0	2160.154	0.0
NaN	NaN	NaN	NaN	2160.202	0.0	2160.202	0.0
NaN	NaN	NaN	NaN	2160.25	0.0	2160.25	0.0
NaN	NaN	NaN	NaN	2160.298	0.0	2160.298	0.0
NaN	NaN	NaN	NaN	2160.346	0.0	2160.346	0.0
NaN	NaN	NaN	NaN	2160.394	0.0	2160.394	0.0
NaN	NaN	NaN	NaN	2160.442	0.0	2160.442	0.0
NaN	NaN	NaN	NaN	2160.49	0.0	2160.49	0.0
NaN	NaN	NaN	NaN	2160.538	0.0	2160.538	0.0
NaN	NaN	NaN	NaN	2160.586	0.0	2160.586	0.0
NaN	NaN	NaN	NaN	2160.634	0.0	2160.634	0.0
NaN	NaN	NaN	NaN	2160.682	0.0	2160.682	0.0
NaN	NaN	NaN	NaN	2160.73	0.0	2160.73	0.0
NaN	NaN	NaN	NaN	2160.778	0.0	2160.778	0.0
NaN	NaN	NaN	NaN	2160.826	0.0	2160.826	0.0
NaN	NaN	NaN	NaN	2160.874	0.0	2160.874	0.0
NaN	NaN	NaN	NaN	2160.922	0.0	2160.922	0.0
NaN	NaN	NaN	NaN	2160.97	0.0	2160.97	0.0
